method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,final_correction_magnitude,trajectory_distortion_vs_plain
FINAL_PROJECTION,5,12,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.130250742680092,0.6712135870430188,0.3573479078140706,0.0031462767131591463,3.1462767131591463,150.83161013516033,0.4112919814332319,1.5756771181309457,0.1687614579568617,0.04348346503684297,0.08727111900225282,0.004367229004856199,1.0,0.0,2.088791779653094,2.088791779653094,2.088791847229004
CURRENT_STATE_PROJECTION,5,12,0.0,0.0,0.16280373712363308,0.0,0.0,0.0,1.0883058991403494,1.0098659657594375,0.6138347806603728,0.013122737999470502,13.122737999470502,3115.396807480408,0.183617676054613,1.484656716647717,4.005287675012369,0.05093077791389078,3.8715310029219836,0.4115205677226186,7.0,3.0,18.455158711679427,0.0,0.838903546333313
POV_ENDPOINT_PROJECTION,5,12,1.0,0.0,-0.016492622259638032,0.0,13.452284496688844,210.68012237548828,1.1046960274911315,17.31700541939098,8.260008043705147,58.647266371318736,58647.26637131872,16717111.885254694,1.3445443732798676,1.5349374499450132,5.158823523030151,0.049276340927463025,5.027359272062313,0.5433789769886062,7.0,1.0,17.43429703795814,2.9184010957764106,5.367872714996338
PLAIN_FM,5,13,0.0,0.0,0.12745007840998718,0.0,0.0,0.0,1.043334084162802,1.0769816991570154,0.6626184654248416,0.023291995851923986,23.291995851923986,6670.6103797084625,0.08746526114362514,1.3967351125599872,0.07173666497692466,0.04483283095760271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,13,0.0,0.0,0.16755468602980692,0.0,0.0,0.0,1.1793492026122656,0.8643561457941628,0.3746799400091055,0.003963189356163355,3.9631893561633547,114.83935341605189,0.35355773265672136,1.5979006311278072,0.1693504339782521,0.04396877600811422,0.08718360599596053,0.004260555957444012,1.0,0.0,1.7027345544093997,1.7027345544093997,1.7027345895767212
CURRENT_STATE_PROJECTION,5,13,0.0,0.0,0.1471428602938922,0.0,0.0,0.0,1.085542517941056,0.9649574298706494,0.6225761216805532,0.020641454663323344,20.641454663323344,6315.14496888883,0.19150603669313515,1.4443382763496038,7.799110436986666,0.05049641500227153,7.665867234987672,0.86227138096001,7.0,6.0,14.91191038364577,0.0,0.8089924454689026
POV_ENDPOINT_PROJECTION,5,13,1.0,0.0,-0.06236876027240443,0.0,9.984743869638443,196.47109031677246,1.4180687116924653,18.95657148117528,9.076241449486776,69.57835893127145,69578.35893127146,21982198.496551514,1.347054383023408,2.0955178144088986,5.4582836059853435,0.04937868507113308,5.326445774058811,0.5747690430143848,7.0,2.0,15.74235509279277,2.6042246301588627,5.446336269378662
PLAIN_FM,5,14,0.0,0.0,0.1329804731903166,0.0,0.0,0.0,1.0442958947746432,1.06789544059692,0.6469307142423485,0.021968065970684236,21.968065970684236,5876.6174102621535,0.08220868336700622,1.3971959296716019,0.07114389800699428,0.04438506887527183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,14,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.2315477694339867,0.9045491278482225,0.4604238147797538,0.004499077976498178,4.499077976498178,155.43158233484178,0.22819544174208287,1.6016831307697716,0.16902770497836173,0.04361262504244223,0.08732669899472967,0.004379469028208405,1.0,0.0,1.0206133081998647,1.0206133081998647,1.0206133127212524
CURRENT_STATE_PROJECTION,5,14,0.0,0.0,0.1588744463230817,0.0,0.0,0.0,1.080560276346886,0.99269571963068,0.610619861812047,0.01398069869673435,13.98069869673435,3627.7059170195967,0.19208349047975137,1.4781768812880285,5.883382940024603,0.05029523093253374,5.750610836024862,0.6430596330319531,7.0,5.0,16.04394444413728,0.0,0.8370569348335266
POV_ENDPOINT_PROJECTION,5,14,1.0,0.0,-0.017870813174605517,0.0,9.552608889007569,196.6926258802414,1.2771020955761598,16.33927119352468,9.208649154002707,51.86887915046238,51868.879150462395,15717210.802996708,1.3450316681211176,1.7832160088488762,4.048437824007124,0.049499388958793133,3.9164249659515917,0.40483591868542135,7.0,1.0,17.44256274670711,3.3845392572937674,5.370697975158691
PLAIN_FM,5,15,0.0,0.0,0.12475338578692405,0.0,0.0,0.0,1.0097927349631268,1.0957450424609099,0.6997088622556523,0.025226998378444776,25.226998378444776,6771.982145466992,0.08598495340997601,1.351080360867846,0.07121821999317035,0.0445079430937767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,15,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.2022699470927667,0.8056640844853017,0.397084198515259,0.0036184279140218933,3.6184279140218933,154.53758173391566,0.26988624409072376,1.6205399764650739,0.16893633198924363,0.04352023696992546,0.08731818798696622,0.004392390022985637,1.0,0.0,1.3446860077608762,1.3446860077608762,1.3446860313415527
CURRENT_STATE_PROJECTION,5,15,0.0,0.0,0.16881789238050013,0.0,0.0,0.0,1.1010042166898784,1.0159246194542897,0.5761798004860119,0.017368189104304932,17.368189104304932,4408.899944277599,0.1907360547999834,1.4516832414541894,5.922884622996207,0.05008508492028341,5.790884108049795,0.6487416948657483,7.0,5.0,17.782316058024985,0.0,0.7706735730171204
POV_ENDPOINT_PROJECTION,5,15,1.0,0.0,-0.0732882331741969,0.0,9.921688296031952,195.5437433719635,1.2496061750388545,19.82128430532597,9.57126917309952,76.30272929217868,76302.72929217867,22886517.91660349,1.3791300757432852,1.8792197813616915,5.394521982991137,0.048135291086509824,5.265960932068992,0.5638253681827337,7.0,1.0,13.487051007417405,3.0526492420423974,5.5177998542785645
PLAIN_FM,5,16,0.0,0.0,0.13919052849147426,0.0,0.0,0.0,1.0682793121791567,1.0822743568308646,0.6552415359076245,0.020892055243454166,20.892055243454166,5368.343948950649,0.09767876874563142,1.4101907662987312,0.0708495699800551,0.04436345800058916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,16,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.284549028089221,0.8928728649091171,0.5000832857837773,0.005387598002835503,5.387598002835503,198.41175768693378,0.24533605595708907,1.6814780780471255,0.16531359299551696,0.04266313201515004,0.0854432979831472,0.004196534981019795,1.0,0.0,1.0633228468372755,1.0633228468372755,1.063322901725769
CURRENT_STATE_PROJECTION,5,16,0.0,0.0,0.16048034013772908,0.0,0.0,0.0,1.0723316261606066,1.0066601372107813,0.6065386681706775,0.01327348581275345,13.27348581275345,3202.531435127654,0.19084585885343508,1.4736498814429078,5.251233641989529,0.050024804077111185,5.119788133073598,0.5637647529365495,7.0,4.0,20.40148259731744,0.0,0.9162129163742065
POV_ENDPOINT_PROJECTION,5,16,1.0,0.0,-0.040420639480894624,0.0,11.303036451816558,211.19926691055298,1.5347102700260364,19.925961569455175,8.143451301245872,76.54814990286519,76548.1499028652,24326116.391402137,1.4727790187114556,2.524276143621197,5.3753281270037405,0.04922983993310481,5.244264987995848,0.5726118118036538,7.0,1.0,16.198654568981386,2.3080816122447714,5.90144157409668
PLAIN_FM,5,17,0.0,0.0,0.12144912194861254,0.0,0.0,0.0,1.0258935880358655,1.11435410123244,0.669572049098134,0.02916878576394044,29.16878576394044,8014.121242484506,0.08853324717557644,1.3873034648345668,0.07004960800986737,0.04401343903737143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,17,0.0,0.0,0.17147983315650048,0.0,0.0,0.0,1.1818548864039045,0.9122358361910478,0.3615446074215193,0.004271312728122645,4.271312728122645,133.57522895161011,0.3396212045603397,1.554554844138339,0.16549578798003495,0.042928680952172726,0.0853977759834379,0.004363649000879377,1.0,0.0,1.6139279214904165,1.6139279214904165,1.613927960395813
CURRENT_STATE_PROJECTION,5,17,0.0,0.0,0.16515588025097103,0.0,0.0,0.0,1.1135206412474232,0.9819998577346979,0.5981719538874781,0.016323373050510348,16.32337305051035,4300.173360423721,0.18646761357570044,1.465061120151408,6.176151792984456,0.049686522979754955,6.045882205013186,0.6600111981970258,7.0,5.0,18.40996600327233,0.0,0.8489154577255249
POV_ENDPOINT_PROJECTION,5,17,1.0,0.0,-0.07050655600041511,0.0,10.138748229026794,187.4053132534027,1.234201448553607,17.540621454597133,7.963515258146702,64.22051552403519,64220.515524035196,19699814.685678814,1.4373083989461781,1.9686211350231972,4.480849771993235,0.04823970200959593,4.352671740925871,0.46906241693068296,7.0,1.0,17.325312127979682,4.975392179382705,5.708775997161865
PLAIN_FM,5,18,0.0,0.0,0.13636715478625072,0.0,0.0,0.0,1.0539572210563113,1.056125524813487,0.628518225381057,0.022638772103336535,22.638772103336535,6113.155845956975,0.08842161031262774,1.3979164465335794,0.06984104198636487,0.04370564303826541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,18,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.2137813367585422,0.7475518716117526,0.4230815498281407,0.003643581477271063,3.643581477271063,162.98260403209144,0.17273943907798836,1.5580604728429885,0.16467512503731996,0.042726073937956244,0.0849102619686164,0.004239004978444427,1.0,0.0,0.8188601611279445,0.8188601611279445,0.8188601732254028
CURRENT_STATE_PROJECTION,5,18,0.0,0.0,0.1700514552395185,0.0,0.0,0.0,1.1098264367710602,0.9910312267413129,0.5948745912071828,0.014434381632700166,14.434381632700166,3478.1618859026858,0.18583416592551735,1.4737188649624204,5.553071028960403,0.04921859101159498,5.423648965952452,0.6044459321419708,7.0,4.0,20.045871027179643,0.0,0.8364667296409607
POV_ENDPOINT_PROJECTION,5,18,1.0,0.0,-0.10310889346198808,0.0,13.914165951442719,256.52435541152954,1.5191419324212816,17.67649495165481,8.986308980616583,60.91314010452006,60913.14010452007,18906443.35080312,1.551627645253396,2.225335326921132,4.756608681986108,0.04807191889267415,4.628151953977067,0.496919231954962,7.0,1.0,15.603733887831005,2.0095929177866143,6.115973949432373
PLAIN_FM,5,19,0.0,0.0,0.12251054287680746,0.0,0.0,2.880878448486328,1.0094391631113901,1.1707519209984756,0.721173996794609,0.031732495297875474,31.732495297875474,7475.569602123413,0.08293118119337789,1.3612820874607252,0.06974932999582961,0.04361409990815446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,19,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.2731385167741394,0.8097190626337789,0.5087707700369175,0.00369604274057167,3.69604274057167,142.0363543020997,0.17089524629079178,1.6456445302498661,0.2510573970503174,0.04266479006037116,0.17129638500045985,0.010252088017296046,1.0,0.0,0.830001788023848,0.830001788023848,0.8300017714500427
CURRENT_STATE_PROJECTION,5,19,0.0,0.0,0.1708011967620374,0.0,0.0,0.0,1.1229482014644583,1.0310624370607282,0.6290183489763008,0.01308199802353105,13.08199802353105,3017.5548052778995,0.1815721650669985,1.5248873129150111,6.634072015003767,0.04930982401128858,6.504493498010561,0.7287141499691643,7.0,5.0,19.928081631834598,0.0,0.8007239103317261
POV_ENDPOINT_PROJECTION,5,19,1.0,0.0,-0.08710020667501842,0.0,13.506701620030404,275.30944019556046,1.1628159892981023,19.996178974519605,8.246579819652027,76.84613834475336,76846.13834475337,22140783.024696857,1.4937793542055904,1.8289072520575522,5.873096383991651,0.04821266297949478,5.744490161014255,0.6329247488756664,7.0,1.0,13.910553647362025,1.8917642368995047,5.942935943603516
PLAIN_FM,5,20,0.0,0.0,0.13939879314092704,0.0,0.0,0.0,1.0475136207145448,1.0711812642381275,0.6512319213395242,0.02100427428134566,21.00427428134566,5435.092937882669,0.08701237895180589,1.3945714126813378,0.06976832001237199,0.043648077989928424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,20,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.2182128779153742,0.8048254716156861,0.42488187625637774,0.004634262200860384,4.634262200860384,207.51751623597772,0.23259126996011642,1.646816108126643,0.16570757300360128,0.04319427703740075,0.08494135196087882,0.004205834004096687,1.0,0.0,0.9890705025456866,0.9890705025456866,0.989070475101471
CURRENT_STATE_PROJECTION,5,20,0.0,0.0,0.16858642350727518,0.0,0.0,0.0,1.0674530962935964,1.0608294404222018,0.6307168801968133,0.015047930112004337,15.047930112004337,3708.825502918955,0.19461944398472825,1.4968475181658678,6.422304182022344,0.05038426100509241,6.290532592916861,0.6779951569624245,7.0,5.0,18.346079542791426,0.0,0.8432852029800415
POV_ENDPOINT_PROJECTION,5,20,1.0,0.0,-0.10981779625478415,0.0,10.78800604505539,219.43656027317047,1.1353404953857147,18.186740352085454,7.122349647720806,60.08672202544266,60086.722025442665,17523982.127377376,1.4983278887527416,1.6496302584269704,4.572832214995287,0.049484628019854426,4.442078205058351,0.47692024399293587,7.0,2.0,16.584421311899007,2.682371633980345,5.936612129211426
PLAIN_FM,5,21,0.0,0.0,0.13197784931088635,0.0,0.0,0.0,1.0328898758395564,1.078201447187949,0.6804303572561561,0.02253477280537819,22.534772805378193,5904.706637601098,0.08578386336882078,1.3748251849651896,0.07106470502912998,0.04443095001624897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,21,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.2445851167828168,0.8400582674103891,0.46773085145274,0.004718864216587626,4.718864216587626,170.6444779262739,0.20384203186904695,1.6029183007219665,0.16833288397174329,0.04345646098954603,0.08691935701062903,0.004367038025520742,1.0,0.0,0.9757665878783717,0.9757665878783717,0.9757665991783142
CURRENT_STATE_PROJECTION,5,21,0.0,0.0,0.17375171059117203,0.0,0.0,0.0,1.1739673903649974,1.1525776738976778,0.7204625538170922,0.02692248639733741,26.92248639733741,7083.8453989874315,0.27152437936306817,1.6416210251402896,7.165248806006275,0.05045738391345367,7.032402080018073,0.7840530581888743,7.0,6.0,16.74057230498821,0.0,1.0906174182891846
POV_ENDPOINT_PROJECTION,5,21,1.0,0.0,-0.01696582297384499,0.0,7.901309983539582,182.80133724212646,1.3105836107984887,18.745678713341547,9.461454326928116,66.94628963141705,66946.28963141704,20393755.1636985,1.4548147306079744,2.278234609387559,4.9695148739847355,0.05055907502537593,4.836769767978694,0.5180055341334082,7.0,1.0,16.839967786969254,2.7441608021751396,5.936048984527588
PLAIN_FM,5,22,0.0,0.0,0.1400190696399378,0.0,0.0,0.0,1.0615292575118238,1.0906050307423536,0.6758551876602804,0.024327636343722148,24.327636343722148,6815.4698987258125,0.09371391364075793,1.413688024438203,0.07115085696568713,0.04455932299606502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,22,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.281093768939102,0.8993345981734989,0.48960492765465735,0.005008083837559241,5.008083837559241,187.41636878392143,0.250005446244086,1.7054879262509637,0.16870461299549788,0.043509234965313226,0.0873043870087713,0.004437670984771103,1.0,0.0,1.2208096762875071,1.2208096762875071,1.2208096981048584
CURRENT_STATE_PROJECTION,5,22,0.0,0.0,0.17282781997278154,0.0,0.0,0.0,1.084288189592012,1.1377735601336745,0.6711384469050984,0.03398436518443404,33.98436518443404,10454.387082532077,0.26483645089146696,1.563170231305455,7.433965864998754,0.0506545789539814,7.300850677944254,0.8143431172356941,7.0,6.0,18.03075833594169,0.0,1.1750761270523071
POV_ENDPOINT_PROJECTION,5,22,0.0,0.0,0.04703089173896795,0.0,13.44641755681038,281.22601330280304,1.420315532526387,22.84765682965984,9.551645819897303,109.9081544561033,109908.15445610334,35900471.86875583,1.4773970982309699,2.4482281788468487,6.858996801020112,0.050013491010759026,6.725211439887062,0.759347205166705,7.0,3.0,14.74985079938484,2.216003896529447,5.94818639755249
PLAIN_FM,5,23,0.0,0.0,0.12377824964561984,0.0,0.0,0.0,1.0049267080194686,1.103162203808835,0.6716654219162134,0.02230940672996784,22.30940672996784,5587.77356856437,0.08370329340441163,1.3755725737107396,0.07228379795560613,0.04514147900044918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,23,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.2202383640556604,0.6564121219050408,0.4488873529779473,0.002825667106693963,2.825667106693963,153.86317082448645,0.29731756155585654,1.56866494479673,0.17140687600476667,0.04433499509468675,0.08842640701914206,0.0044813420390710235,1.0,0.0,1.4735301568382884,1.4735301568382884,1.4735302925109863
CURRENT_STATE_PROJECTION,5,23,0.0,0.0,0.14176419358944614,0.0,0.0,0.0,1.0867402556232832,1.0136017413761182,0.6080910472376952,0.013718932021145491,13.718932021145491,3427.4247511948633,0.17313045380012812,1.468372308569817,6.943497962958645,0.05091423605335876,6.809964661078993,0.7696499760495499,7.0,6.0,16.21219795166349,0.0,0.7504308819770813
POV_ENDPOINT_PROJECTION,5,23,1.0,0.0,-0.08448039865828946,0.0,12.99025119509697,203.30626487731934,1.3307900154681682,18.963900126807648,9.435584776954936,64.14948310239109,64149.4831023911,17699506.70235854,1.3876650646731306,2.1071230766218694,5.284016921010334,0.04978738503996283,5.151789159979671,0.5608993290225044,7.0,1.0,12.820462309854692,1.772516448173452,5.54220724105835
PLAIN_FM,5,24,0.0,0.0,0.13310987595684623,0.0,0.0,0.0,1.055341158864158,1.0778147675346461,0.6521379763837094,0.025936653270338006,25.93665327033801,7167.983244135634,0.10165621185771176,1.3991550062901605,0.07120027899509296,0.04450064105913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,24,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1029486820787404,0.5742906988411585,0.31466683602843976,0.003884883432412778,3.884883432412778,192.87986529610282,0.35666463834915196,1.4130798314779702,0.17332741798600182,0.044876140949781984,0.08828809397527948,0.004547264019493014,1.0,0.0,1.6917977835607183,1.6917977835607183,1.6917977333068848
CURRENT_STATE_PROJECTION,5,24,0.0,0.0,0.17128330703711783,0.0,0.0,0.0,1.0837400145430274,1.0996078046744762,0.61647199900206,0.030435737872002377,30.43573787200238,8966.641361309512,0.23946206338199685,1.443832169976198,7.217170585994609,0.05268697394058108,7.082078390056267,0.795396191184409,7.0,6.0,16.00155525693399,0.0,0.9410670399665833
POV_ENDPOINT_PROJECTION,5,24,1.0,0.0,-0.12833789317146532,0.0,10.11371964263916,219.11202192306519,0.8376369670612335,19.51189494248735,9.441345188304478,72.19921631607428,72199.2163160743,21335724.719309896,1.5882487445228204,2.4589969385514703,5.174952579953242,0.04982504592044279,5.042731099179946,0.535511968890205,7.0,2.0,11.553999689818184,1.3771518334998516,6.277843952178955
PLAIN_FM,5,25,0.0,0.0,0.1366305743120511,0.0,0.0,0.0,1.0666923179307208,1.0785557315163727,0.6771233309508278,0.019511125782474714,19.511125782474714,4827.811503395728,0.09682769714145502,1.4160182935535317,0.07172860205173492,0.044864279916509986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,25,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1937926272764885,0.6216760546825801,0.4710526111079594,0.0033519864393261045,3.3519864393261045,147.25564673323535,0.39091359134379644,1.5608691529455991,0.1697221390204504,0.04391894501168281,0.08753736200742424,0.0043024769984185696,1.0,0.0,1.922438780406199,1.922438780406199,1.9224388599395752
CURRENT_STATE_PROJECTION,5,25,0.0,0.0,0.15854571524132652,0.0,0.0,0.0,1.10319409579358,1.0037970537207492,0.6221160726953245,0.022621671457889292,22.621671457889292,6705.644095158281,0.15984535315245643,1.4171969187894102,7.558697094966192,0.05172250891337171,7.424164015043061,0.8311744978418574,7.0,6.0,14.834813385690792,0.0,0.5605344176292419
POV_ENDPOINT_PROJECTION,5,25,1.0,0.0,-0.0690560667845049,0.0,10.361797970199586,184.9466097354889,1.4611761272646755,17.51262505377577,9.659410604686713,54.10236283641903,54102.36283641905,15375527.414945576,1.453370784499979,2.525279474067729,5.462491014041007,0.05007722391746938,5.329932728025597,0.5674735888023861,7.0,1.0,12.910019454732335,2.3106011541224585,5.814548969268799
