method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,optimizer_latency_sec,trajectory_distortion_vs_plain,projection_failure_rate
PLAIN_FM,1,11,0.0,0.0,0.021905977617044547,0.0,0.0,1.03543221950531,0.463619861094567,2.1540544985847565,1.1236730509377155,0.043527576026994336,43.52757602699434,9719.101264196566,0.11616225394091051,1.7679536060793428,0.06926080101402476,0.04372534004505724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,1,11,0.0,0.0,0.01860570202097002,0.0,0.0,0.0,0.19707022571135238,1.4911154542348513,0.9085622869287077,0.018101315423777787,18.101315423777788,490.2510914173408,0.34443795577716974,1.9548544840977011,0.49202857399359345,0.04414280888158828,0.3701503199990839,0.0391137080732733,3.0,0.0,3.1546087101950184,0.3701503199990839,1.0999634265899658,0.0
L1_NO_REPLACE,1,11,0.0,0.0,0.022249821151543087,0.0,0.0,0.0,0.20534278882806997,1.4392722374622384,0.8727000146100957,0.015374677881261595,15.374677881261597,427.02418474539894,0.3560717854760159,1.9643308092075293,0.4924360149889253,0.04497246298706159,0.37001667608274147,0.03913568798452616,3.0,0.0,3.1067925922154638,0.37001667608274147,1.154508352279663,0.0
L05_REPLACE,1,11,0.0,0.0,0.01537116856100855,0.0,0.0,0.0,0.2290587632876799,1.407876115714441,0.8538805571644755,0.013461578580849023,13.461578580849022,370.6795252207878,0.33724822757011086,1.988088490993082,0.4921983079984784,0.045078647090122104,0.36943427100777626,0.03910159791121259,3.0,0.0,3.352359211129354,0.36943427100777626,1.089834213256836,0.0
L05_NO_REPLACE,1,11,0.0,0.0,0.028605711133032716,0.0,0.0,0.0,0.3328707665701676,1.7059685256786414,0.9611362031705984,0.016548872175494833,16.548872175494832,2285.893731927374,0.22839068924019293,1.87661345074369,0.4921966380206868,0.04516730806790292,0.36962362594204023,0.03913300798740238,3.0,0.0,3.3523592111297793,0.36962362594204023,0.5925737619400024,0.0
PLAIN_FM,1,12,0.0,0.0,0.020685431303795243,0.0,0.0,1.1146903783082962,0.47667855891642613,2.207701558874557,1.1074004350613735,0.04357280356875454,43.57280356875454,8898.506902140649,0.09162206516377372,1.774030194350184,0.06889551097992808,0.043547155102714896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,1,12,0.0,0.0,0.022943516430208533,0.0,0.0,0.0,0.1775296113915194,1.6247900394136912,0.9561624256613055,0.02578964332146828,25.789643321468283,733.8483282869502,0.3229467048301503,1.9318661893658724,0.4006808620179072,0.044158240081742406,0.27903165499446914,0.031526969047263265,3.0,0.0,3.6506661602263537,0.27903165499446914,1.1130198240280151,0.0
L1_NO_REPLACE,1,12,0.0,0.0,0.02393623907596852,0.0,0.0,0.0,0.1898193759692613,1.5311869366075166,0.8966175089071271,0.019959702926812734,19.95970292681273,607.9576758035096,0.3429197603977441,1.943292405410217,0.4938617220032029,0.045078544004354626,0.3712670800741762,0.039841448015067726,3.0,0.0,3.609943716963271,0.3712670800741762,1.187875747680664,0.0
L05_REPLACE,1,12,0.0,0.0,0.0350548319064264,0.0,0.0,0.0,0.2602393523961859,1.255259659401889,0.7460312133456506,0.009026147114151395,9.026147114151396,374.6170058282206,0.36826904020023754,2.1009023612501676,0.49310865096049383,0.04511982703115791,0.3706233019474894,0.03994305094238371,3.0,0.0,3.825002595432767,0.3706233019474894,1.3537315130233765,0.0
L05_NO_REPLACE,1,12,0.0,0.0,0.03068808540233553,0.0,0.0,0.0,0.3502165605748351,1.6475835860741175,0.9094275272411464,0.014719285084428269,14.719285084428272,1976.8193998140116,0.2284583374422779,1.9301824534584235,0.4930729999905452,0.04498366208281368,0.3703657050500624,0.03993645898299292,3.0,0.0,3.825002595434073,0.3703657050500624,0.7222956418991089,0.0
PLAIN_FM,1,13,0.0,0.0,0.027572806905880987,0.0,0.0,1.6930294036865234,0.4693927854290308,2.187748816510927,1.1171075065252827,0.05393936789979159,53.93936789979159,12865.554004954593,0.10258039086322743,1.8101989649913255,0.06856806302675977,0.04331240797182545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,1,13,0.0,0.0,0.018056971748269285,0.0,0.0,0.0,0.12683053825350576,1.6765771286562126,0.9850595943024184,0.03001938487878217,30.019384878782173,877.7508780577082,0.32522549310096677,1.9286936205527705,0.674243062036112,0.044221592019312084,0.5524888819782063,0.057556782965548337,3.0,0.0,3.3049010349506043,0.5524888819782063,1.095909833908081,0.0
L1_NO_REPLACE,1,13,0.0,0.0,0.01681474639265408,0.0,0.0,0.0,0.12856183889965744,1.676884844422895,0.9852051926365416,0.0301011754778171,30.1011754778171,883.5337167956259,0.32544389908906257,1.929837648255892,0.6751699550077319,0.04520021006464958,0.5522550159948878,0.05742817895952612,3.0,0.0,3.3286765055474774,0.5522550159948878,1.0959876775741577,0.0
L05_REPLACE,1,13,0.0,0.0,0.03636838264895863,0.0,0.0,0.0,0.27682339376209275,1.196381633196703,0.7258253615498957,0.006074686042704738,6.074686042704738,223.6435349680835,0.36500376802743173,2.144001278082919,0.5847932199831121,0.045206218026578426,0.46172558405669406,0.04952314094407484,3.0,0.0,3.61453121144284,0.46172558405669406,1.2757383584976196,0.0
L05_NO_REPLACE,1,13,0.0,0.0,0.03432474123223522,0.0,0.0,0.0,0.3542356341045605,1.6267391740632102,0.9042427896124802,0.01623280500247609,16.23280500247609,2810.185795202519,0.23365429181211417,1.9689995747541074,0.5845722339581698,0.045110276027116925,0.46153947204584256,0.049625074956566095,3.0,0.0,3.6145312115431425,0.46153947204584256,0.6780675053596497,0.0
PLAIN_FM,1,14,0.0,0.0,0.023951204720924324,0.0,0.0,0.5195346474647522,0.45793035478262306,2.16764597281898,1.1038831827132924,0.042769990573270855,42.76999057327086,9194.656797320358,0.10769490435505051,1.7625791515843094,0.06897335301619023,0.043447263014968485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,1,14,0.0,0.0,0.019616233378902226,0.0,0.0,0.0,0.17335721648568025,1.6211898623312957,0.9517718084005911,0.025275426251443835,25.275426251443832,691.9998736059761,0.3287662219390508,1.923417342319862,0.4941027760505676,0.04440407606307417,0.37176790996454656,0.04115620191441849,3.0,0.0,3.3695507288030226,0.37176790996454656,1.0545552968978882,0.0
L1_NO_REPLACE,1,14,0.0,0.0,0.021876827850258074,0.0,0.0,0.0,0.17826911045364163,1.5799294196793003,0.9378994059835761,0.02274111038922999,22.741110389229988,602.9614488749113,0.33044775973535545,1.9342415856156365,0.49198509100824594,0.04493359086336568,0.36927156400633976,0.03932028106646612,3.0,0.0,3.2440906970839745,0.36927156400633976,1.0610581636428833,0.0
L05_REPLACE,1,14,0.0,0.0,0.022188948878738082,0.0,0.0,0.0,0.18252768001610503,1.595504496937463,0.9360035361815275,0.02306865544807612,23.068655448076118,609.6670646627412,0.32233206645108653,1.9294798782664995,0.49409018497681245,0.0455784680088982,0.3705791080137715,0.039183690038044006,3.0,0.0,3.2865514800332924,0.3705791080137715,1.031285285949707,0.0
L05_NO_REPLACE,1,14,0.0,0.0,0.03241777464724388,0.0,0.0,0.0,0.3071461999102556,1.8026526790799688,0.9830476906445081,0.019636506916226218,19.636506916226217,2195.0356230720918,0.22007544550601282,1.8403974928069513,0.4920723320101388,0.04512054595397785,0.3693368970416486,0.039103078946936876,3.0,0.0,3.2865514800135123,0.3693368970416486,0.5652743577957153,0.0
PLAIN_FM,1,15,0.0,0.0,0.027522040592128427,0.0,0.0,0.3492516279220581,0.4509178203241537,2.192263571435428,1.1056028067604415,0.050936542002225596,50.9365420022256,11541.584259025072,0.08608340871961376,1.786834624231069,0.06906921602785587,0.043628657003864646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,1,15,0.0,0.0,0.022222084409929302,0.0,0.0,0.0,0.17669491737212495,1.6163760661279603,0.9398397560262174,0.023700389855883637,23.700389855883635,630.6322303668076,0.3192769508691108,1.9394336469294609,0.5867971410043538,0.044247573998291045,0.4649334090645425,0.051879582984838635,3.0,0.0,3.0322030695633133,0.4649334090645425,1.0967321395874023,0.0
L1_NO_REPLACE,1,15,0.0,0.0,0.02745862715698562,0.0,0.0,0.0,0.19952174740560488,1.485507164251048,0.9062062621496583,0.016515074030555854,16.515074030555855,409.2943271559902,0.3247393923568918,1.9815787781838974,0.587362946011126,0.045043231977615505,0.46475490200100467,0.05180940212449059,3.0,0.0,3.028642821191305,0.46475490200100467,1.1242868900299072,0.0
L05_REPLACE,1,15,0.0,0.0,0.028945787800049624,0.0,0.0,0.0,0.24362894820413836,1.409436364153493,0.8776627046314556,0.013222909132540654,13.222909132540654,343.5549396526594,0.31643330295681105,2.0272843028835625,0.5865729249780998,0.0450697960332036,0.46389709098730236,0.05159348697634414,3.0,0.0,2.8794084181028925,0.46389709098730236,1.109904408454895,0.0
L05_NO_REPLACE,1,15,0.0,0.0,0.034301270675833384,0.0,0.0,0.0,0.33895056764123016,1.7370087963508023,0.9706463511917489,0.0188749608208801,18.8749608208801,2776.7738569658563,0.200122069611047,1.901640849138084,0.5868957620114088,0.04502704303013161,0.4638666600221768,0.051575665012933314,3.0,0.0,2.879408418103277,0.4638666600221768,0.585500180721283,0.0
PLAIN_FM,1,16,0.0,0.0,0.027156220144910426,0.0,0.0,2.0816755294799805,0.5152760550087521,2.1653320360053288,1.0733832415358868,0.04675796208472821,46.757962084728206,10489.313955165271,0.08734585610539414,1.8136614272416876,0.0690099640050903,0.04360621701925993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,1,16,0.0,0.0,0.014978691336456476,0.0,0.0,0.0,0.2175114034167743,1.4238190767165873,0.8654765319417501,0.01503331855149484,15.033318551494842,405.04340572505714,0.3388722067693227,2.010523145316902,0.49120773799950257,0.044272605038713664,0.36931700503919274,0.03883666096953675,3.0,0.0,3.740254593129691,0.36931700503919274,1.1991567611694336,0.0
L1_NO_REPLACE,1,16,0.0,0.0,0.02251276220497664,0.0,0.0,0.0,0.19760291846024433,1.522989286739846,0.9049221297796692,0.018858875753899246,18.858875753899245,527.6447217895483,0.3339960316897843,1.9605408191810088,0.586945163027849,0.04510389396455139,0.4642674209899269,0.05033572210231796,3.0,0.0,3.4400511235579945,0.4642674209899269,1.1728719472885132,0.0
L05_REPLACE,1,16,0.0,0.0,0.021708759540730996,0.0,0.0,0.0,0.2130717695072684,1.5091150499796666,0.9066062065644019,0.018107569715719453,18.107569715719453,489.2641057650134,0.3217898818283822,1.9781130011960595,0.49515181104652584,0.04493712092516944,0.3724802379729226,0.041775399004109204,3.0,0.0,3.7057819454677228,0.3724802379729226,1.1231074333190918,0.0
L05_NO_REPLACE,1,16,0.0,0.0,0.034395191514576096,0.0,0.0,0.0,0.34924953915097895,1.755277801721933,0.9559411869590266,0.01859668272689964,18.59668272689964,2379.8317921585344,0.2079982034804947,1.887139172593812,0.4966529000084847,0.045138687069993466,0.37364602799061686,0.04192557086935267,3.0,0.0,3.7057819452894916,0.37364602799061686,0.6146863698959351,0.0
PLAIN_FM,1,17,0.0,0.0,0.02636175774160271,0.0,0.0,1.6835567355155945,0.43829224475881445,2.2021292273019304,1.107949846330789,0.05199367408940503,51.993674089405026,11917.52273192368,0.12084045429889023,1.7482245755371126,0.06930209102574736,0.04373515909537673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,1,17,0.0,0.0,0.019979511246793452,0.0,0.0,0.0,0.2263081030862637,1.3444439386041924,0.8562179777125651,0.011739689458239475,11.739689458239475,329.58599614283133,0.3617239115710031,2.0012305213562116,0.4945060239988379,0.04443016805453226,0.3719419230474159,0.04159269301453605,3.0,0.0,3.3583174604203845,0.3719419230474159,1.1577054262161255,0.0
L1_NO_REPLACE,1,17,0.0,0.0,0.026582691591813853,0.0,0.0,0.0,0.24035489983710584,1.2441715633955375,0.7811209029838836,0.007049507796799415,7.049507796799415,247.9462314757153,0.3769610092620257,2.0172397619886198,0.5841155880480073,0.04508783499477431,0.4611030640662648,0.04740210500312969,3.0,0.0,3.284637473533014,0.4611030640662648,1.2509559392929077,0.0
L05_REPLACE,1,17,0.0,0.0,0.019058474229417893,0.0,0.0,0.0,0.22253842012917666,1.358878602950281,0.8547598110029482,0.011775809719801054,11.775809719801055,346.24910720784976,0.34923539918430074,2.0019524193271216,0.4948469719965942,0.04502435296308249,0.3721366469399072,0.039787924906704575,3.0,0.0,3.476902171780174,0.3721366469399072,1.1133322715759277,0.0
L05_NO_REPLACE,1,17,0.0,0.0,0.033778235241094634,0.0,0.0,0.0,0.31753699633590904,1.704831842001551,0.9546270090122305,0.018227706226808096,18.227706226808095,2754.8853495144995,0.2389155386850871,1.8727468965655183,0.49340449401643127,0.04510843602474779,0.3704898049472831,0.03953850897960365,3.0,0.0,3.4769021717810356,0.3704898049472831,0.6100577712059021,0.0
PLAIN_FM,1,18,0.0,0.0,0.024980803336329294,0.0,0.0,1.2352930195629597,0.4645200645544488,2.1691610259476715,1.08737448585871,0.0598547959257803,59.85479592578031,15674.804958179338,0.10397616474182582,1.732391353034695,0.06884902896126732,0.04340528999455273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,1,18,0.0,0.0,0.032271050068256826,0.0,0.0,0.0,0.26349558896032216,1.2623381282515789,0.7402387226311741,0.008400514305905493,8.400514305905494,286.3227833101611,0.38950417266747084,2.0420821035003827,0.5877492119907402,0.04439259605715051,0.46540341805666685,0.04952122108079493,3.0,0.0,3.331850763556122,0.46540341805666685,1.3805593252182007,0.0
L1_NO_REPLACE,1,18,0.0,0.0,0.030610324575471567,0.0,0.0,0.0,0.2501347607031865,1.3004535212400208,0.7624423579883708,0.008627497162802547,8.627497162802547,254.08717812177156,0.3657315289676709,1.9949910217806954,0.584682171989698,0.04513406497426331,0.4619859689846635,0.04927409294759855,3.0,0.0,3.172291899788431,0.4619859689846635,1.2635693550109863,0.0
L05_REPLACE,1,18,0.0,0.0,0.03034082598925783,0.0,0.0,0.0,0.28120075757327834,1.238010404228946,0.7038271373687878,0.00727835637082791,7.278356370827909,217.75984351637965,0.3578151393256165,2.027475259936158,0.49377672298578545,0.04509739502100274,0.3710197869222611,0.04142124904319644,3.0,0.0,3.4830562486911583,0.3710197869222611,1.2454595565795898,0.0
L05_NO_REPLACE,1,18,0.0,0.0,0.03277768840755774,0.0,0.0,0.0,0.354908027705989,1.621368424755276,0.8663778865254815,0.018163847279452416,18.163847279452416,3584.213074566117,0.23134329798212455,1.8770187302797319,0.49444580101408064,0.04500179295428097,0.37184789893217385,0.041447479045018554,3.0,0.0,3.483056248691542,0.37184789893217385,0.673891007900238,0.0
PLAIN_FM,1,19,0.0,0.0,0.03368940490523259,0.0,0.0,1.337738037109375,0.4358257826107487,2.197242920512959,1.0899039095089404,0.047875777465928374,47.87577746592837,9062.261723915026,0.12564487361546678,1.763017756407039,0.06898541300324723,0.043476740014739335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,1,19,0.0,0.0,0.026806141120758215,0.0,0.0,0.0,0.2267465925533731,1.3254818424419372,0.8014549533387668,0.00968641219067298,9.68641219067298,313.36093288918113,0.36957379669377977,2.0092704839979767,0.5865346189821139,0.04459090007003397,0.4638956480193883,0.04825431801145896,3.0,0.0,3.2043063002297663,0.4638956480193883,1.1719237565994263,0.0
L1_NO_REPLACE,1,19,0.0,0.0,0.028694698764294452,0.0,0.0,0.0,0.22301988111027923,1.3383453436678394,0.8085217370204092,0.0102967376328707,10.296737632870702,321.45216840674397,0.3650386663093821,1.9947615376579797,0.5848963169846684,0.04540983110200614,0.46120614698156714,0.047539470018818974,3.0,0.0,3.181353603841011,0.46120614698156714,1.1455527544021606,0.0
L05_REPLACE,1,19,0.0,0.0,0.027371325401243138,0.0,0.0,0.0,0.24951484360692253,1.2926697460797192,0.7643305425359385,0.008310766778994064,8.310766778994063,260.4233596894632,0.3520551096579455,2.038642116353406,0.5862798920134082,0.045199007901828736,0.4627460169722326,0.047838374972343445,3.0,0.0,3.212589474189799,0.4627460169722326,1.1209262609481812,0.0
L05_NO_REPLACE,1,19,0.0,0.0,0.03688882597359637,0.0,0.0,0.0,0.32405866244417036,1.6892042028923377,0.9133000029558105,0.016667797414060118,16.667797414060118,2165.554084725392,0.24078733033625377,1.891636847534572,0.5832557230023667,0.04505611286731437,0.46034689398948103,0.047634001064579934,3.0,0.0,3.212589474199134,0.46034689398948103,0.5981568098068237,0.0
PLAIN_FM,1,20,0.0,0.0,0.025174255449216643,0.0,0.0,1.5487585961818695,0.473402877732095,2.139722523520211,1.0474608203261795,0.04302170866774675,43.02170866774676,9634.078161211324,0.10366070761177731,1.7887781281407253,0.06911054597003385,0.043506601941771805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,1,20,0.0,0.0,0.026874362490961534,0.0,0.0,0.0,0.23199651255309256,1.3359290604075527,0.7790049761869335,0.009595193651368933,9.595193651368934,307.5467776647092,0.3532158565639658,2.0314784934336445,0.5879979970050044,0.044441137986723334,0.4653895149822347,0.05182298307772726,3.0,0.0,3.3220737695866873,0.4653895149822347,1.2047563791275024,0.0
L1_NO_REPLACE,1,20,0.0,0.0,0.03212924022040406,0.0,0.0,0.0,0.2403387453495174,1.279724766152416,0.7658251991933106,0.007829752446415261,7.829752446415262,259.09220576811884,0.3693855044474557,2.063223808653928,0.5835928310407326,0.045083966106176376,0.46068270195974037,0.047467136988416314,3.0,0.0,3.367291360221776,0.46068270195974037,1.2900327444076538,0.0
L05_REPLACE,1,20,0.0,0.0,0.033867214713348553,0.0,0.0,0.0,0.10526113248769652,1.7087409035735268,0.9715603465834567,0.030786896419588115,30.786896419588118,903.3060654715082,0.3208126769621513,1.893094527140816,0.661993759975303,0.04767034196993336,0.5379526420147158,0.05654563591815531,3.0,0.0,3.251988608357669,0.5379526420147158,1.0811982154846191,0.0
L05_NO_REPLACE,1,20,0.0,0.0,0.033109683533708745,0.0,0.0,0.0,0.27346191202596043,1.8535607273025367,0.9804377925167311,0.02151972751300041,21.519727513000408,2468.970470059523,0.2167092452458279,1.8259078358038903,0.6691765480209142,0.04525806789752096,0.5473432369763032,0.05813633598154411,3.0,0.0,3.2519886083575145,0.5473432369763032,0.5885305404663086,0.0
PLAIN_FM,1,21,0.0,0.0,0.02572566216910016,0.0,0.0,0.6092910468578339,0.474717250058616,2.174961817319433,1.0953510561099187,0.04220527782082778,42.20527782082778,9100.055364443982,0.0988673328269742,1.743295795137572,0.06908652500715107,0.04362028505420312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,1,21,0.0,0.0,0.031180142995531457,0.0,0.0,0.0,0.2397968527192094,1.3191872404318155,0.7744791155744086,0.008892140762941887,8.892140762941887,277.8323706928227,0.34544461009585126,1.9929511519278766,0.4006242229952477,0.04431145399576053,0.2788592859869823,0.031604669988155365,3.0,0.0,3.216329131325501,0.2788592859869823,1.1956944465637207,0.0
L1_NO_REPLACE,1,21,0.0,0.0,0.032516697885919404,0.0,0.0,0.0,0.24211691729863694,1.3297772720226109,0.7676125903334795,0.009525484033699183,9.525484033699184,296.4237815822168,0.34253119101690843,1.9836503760950803,0.4075286449515261,0.0455745670478791,0.2847450589761138,0.032499535009264946,3.0,0.0,3.204261866567088,0.2847450589761138,1.1864663362503052,0.0
L05_REPLACE,1,21,0.0,0.0,0.029561021983580044,0.0,0.0,0.0,0.298517959086694,1.1669262135584657,0.6791662412720776,0.005925167295994589,5.92516729599459,255.4041722246011,0.37291963612879253,2.1163620484799606,0.3929638619883917,0.04522948694648221,0.2721882300102152,0.031138157995883375,3.0,0.0,3.481344581616729,0.2721882300102152,1.3563028573989868,0.0
L05_NO_REPLACE,1,21,0.0,0.0,0.03333479222341612,0.0,0.0,0.0,0.3673308482062121,1.59464288791539,0.8708595235210147,0.01347127211810939,13.47127211810939,2115.323970621108,0.23222414778791856,1.9210758319511176,0.39318840799387544,0.04514294501859695,0.2725149290054105,0.03111695806728676,3.0,0.0,3.481344581616714,0.2725149290054105,0.7192763090133667,0.0
